,EventName,RoundNumber,eventYear,Compound,Driver,Stint,bestPreRaceTime,bestLapTimeIsFrom,meanAirTemp,meanTrackTemp,meanHumid,Rainfall,GridPosition,Position,raceStintsNums,TyreAge,StintLen,CircuitLength,designedLaps
136,Abu Dhabi Grand Prix,22,2021,HARD,LEC,2.0,83.122,Qualifying,24.300000000000004,27.374999999999993,60.85000000000001,0.0,7.0,10.0,2.0,,20.0,5.554,55
137,Abu Dhabi Grand Prix,22,2021,HARD,MSC,2.0,84.906,Qualifying,24.11904761904762,27.004761904761907,62.02142857142857,0.0,19.0,14.0,2.0,1.0,42.0,5.554,55
138,Abu Dhabi Grand Prix,22,2021,HARD,NOR,2.0,82.931,Qualifying,24.09354838709677,26.948387096774187,62.367741935483856,0.0,3.0,7.0,2.0,1.0,31.0,5.554,55
139,Abu Dhabi Grand Prix,22,2021,HARD,OCO,2.0,83.389,Qualifying,24.013953488372092,26.73720930232558,62.78604651162791,0.0,9.0,9.0,2.0,2.0,43.0,5.554,55
140,Abu Dhabi Grand Prix,22,2021,HARD,PER,2.0,82.947,Qualifying,24.26,27.246666666666666,61.37333333333334,0.0,4.0,15.0,2.0,1.0,15.0,5.554,55
141,Abu Dhabi Grand Prix,22,2021,HARD,PER,3.0,82.947,Qualifying,23.788235294117644,26.305882352941175,64.44117647058823,0.0,4.0,15.0,3.0,1.0,17.0,5.554,55
142,Abu Dhabi Grand Prix,22,2021,HARD,RAI,2.0,84.779,Qualifying,24.3,27.5,60.400000000000006,0.0,18.0,19.0,2.0,1.0,4.0,5.554,55
143,Abu Dhabi Grand Prix,22,2021,HARD,RIC,2.0,83.409,Qualifying,24.044117647058822,26.823529411764707,62.720588235294116,0.0,10.0,12.0,2.0,1.0,34.0,5.554,55
144,Abu Dhabi Grand Prix,22,2021,HARD,SAI,2.0,82.992,Qualifying,23.982051282051287,26.661538461538456,63.074358974358965,0.0,5.0,3.0,2.0,1.0,39.0,5.554,55
145,Abu Dhabi Grand Prix,22,2021,HARD,STR,2.0,84.061,Qualifying,24.00967741935483,26.74838709677419,63.02258064516129,0.0,13.0,13.0,2.0,1.0,31.0,5.554,55
146,Abu Dhabi Grand Prix,22,2021,HARD,TSU,2.0,83.011,Qualifying,23.993333333333332,26.69,63.22666666666667,0.0,8.0,4.0,2.0,1.0,30.0,5.554,55
147,Abu Dhabi Grand Prix,22,2021,HARD,VER,2.0,82.109,Qualifying,24.321739130434793,27.40434782608696,60.682608695652185,0.0,1.0,1.0,2.0,1.0,23.0,5.554,55
148,Abu Dhabi Grand Prix,22,2021,HARD,VER,3.0,82.109,Qualifying,23.788235294117648,26.305882352941175,64.41764705882353,0.0,1.0,1.0,3.0,1.0,17.0,5.554,55
149,Abu Dhabi Grand Prix,22,2021,HARD,VET,2.0,84.225,Qualifying,23.931428571428572,26.545714285714283,63.5,0.0,15.0,11.0,2.0,1.0,35.0,5.554,55
150,Abu Dhabi Grand Prix,22,2021,MEDIUM,ALO,2.0,83.46,Qualifying,23.75,26.177272727272726,64.52727272727273,0.0,11.0,8.0,2.0,,22.0,5.554,55
151,Abu Dhabi Grand Prix,22,2021,MEDIUM,BOT,1.0,83.036,Qualifying,24.436666666666657,27.836666666666662,59.25666666666667,0.0,6.0,6.0,1.0,6.0,30.0,5.554,55
152,Abu Dhabi Grand Prix,22,2021,MEDIUM,GAS,2.0,83.489,Qualifying,23.78333333333333,26.255555555555556,64.47777777777777,0.0,12.0,5.0,2.0,4.0,18.0,5.554,55
153,Abu Dhabi Grand Prix,22,2021,MEDIUM,GIO,1.0,84.118,Qualifying,24.529411764705884,28.13529411764706,58.35294117647058,0.0,14.0,17.0,1.0,1.0,17.0,5.554,55
154,Abu Dhabi Grand Prix,22,2021,MEDIUM,HAM,1.0,82.48,Qualifying,24.550000000000008,28.242857142857137,57.98571428571428,0.0,2.0,2.0,1.0,4.0,14.0,5.554,55
155,Abu Dhabi Grand Prix,22,2021,MEDIUM,LAT,1.0,84.338,Qualifying,24.446428571428562,27.88214285714285,59.15714285714285,0.0,16.0,16.0,1.0,1.0,28.0,5.554,55
156,Abu Dhabi Grand Prix,22,2021,MEDIUM,LEC,3.0,83.122,Qualifying,23.756521739130427,26.18260869565217,64.49565217391304,0.0,7.0,10.0,3.0,6.0,23.0,5.554,55
157,Abu Dhabi Grand Prix,22,2021,MEDIUM,NOR,3.0,82.931,Qualifying,23.71,25.940000000000005,64.71000000000001,0.0,3.0,7.0,3.0,1.0,10.0,5.554,55
158,Abu Dhabi Grand Prix,22,2021,MEDIUM,RAI,1.0,84.779,Qualifying,24.495238095238093,28.023809523809526,58.64761904761905,0.0,18.0,19.0,1.0,1.0,21.0,5.554,55
159,Abu Dhabi Grand Prix,22,2021,MEDIUM,RUS,1.0,84.423,Qualifying,24.45384615384615,27.919230769230765,58.973076923076924,0.0,17.0,18.0,1.0,1.0,26.0,5.554,55
160,Abu Dhabi Grand Prix,22,2021,MEDIUM,STR,1.0,84.061,Qualifying,24.495238095238093,28.023809523809526,58.64761904761905,0.0,13.0,13.0,1.0,1.0,21.0,5.554,55
161,Abu Dhabi Grand Prix,22,2021,MEDIUM,TSU,1.0,83.011,Qualifying,24.47826086956521,27.97826086956522,58.71739130434783,0.0,8.0,4.0,1.0,5.0,23.0,5.554,55
162,Abu Dhabi Grand Prix,22,2021,MEDIUM,VET,1.0,84.225,Qualifying,24.47826086956521,27.97826086956522,58.765217391304354,0.0,15.0,11.0,1.0,1.0,23.0,5.554,55
163,Abu Dhabi Grand Prix,22,2021,SOFT,GAS,3.0,83.489,Qualifying,23.65,25.8,64.7,0.0,12.0,5.0,3.0,1.0,4.0,5.554,55
164,Abu Dhabi Grand Prix,22,2021,SOFT,LEC,1.0,83.122,Qualifying,24.540000000000006,28.206666666666663,58.08,0.0,7.0,10.0,1.0,4.0,15.0,5.554,55
165,Abu Dhabi Grand Prix,22,2021,SOFT,MSC,1.0,84.906,Qualifying,24.54,28.32,57.96999999999999,0.0,19.0,14.0,1.0,1.0,10.0,5.554,55
166,Abu Dhabi Grand Prix,22,2021,SOFT,MSC,3.0,84.906,Qualifying,23.66,25.8,64.66,0.0,19.0,14.0,3.0,4.0,5.0,5.554,55
167,Abu Dhabi Grand Prix,22,2021,SOFT,NOR,1.0,82.931,Qualifying,24.529411764705884,28.15294117647059,58.25882352941176,0.0,3.0,7.0,1.0,4.0,17.0,5.554,55
168,Abu Dhabi Grand Prix,22,2021,SOFT,OCO,1.0,83.389,Qualifying,24.54666666666667,28.206666666666663,58.13999999999999,0.0,9.0,9.0,1.0,4.0,15.0,5.554,55
169,Abu Dhabi Grand Prix,22,2021,SOFT,PER,1.0,82.947,Qualifying,24.495238095238093,28.02857142857143,58.55714285714285,0.0,4.0,15.0,1.0,4.0,21.0,5.554,55
170,Abu Dhabi Grand Prix,22,2021,SOFT,PER,4.0,82.947,Qualifying,23.7,25.95,64.35,0.0,4.0,15.0,4.0,4.0,2.0,5.554,55
171,Abu Dhabi Grand Prix,22,2021,SOFT,RIC,1.0,83.409,Qualifying,24.522222222222222,28.11111111111111,58.43333333333333,0.0,10.0,12.0,1.0,4.0,18.0,5.554,55
172,Abu Dhabi Grand Prix,22,2021,SOFT,RIC,3.0,83.409,Qualifying,23.66,25.82,64.76,0.0,10.0,12.0,3.0,4.0,5.0,5.554,55
173,Abu Dhabi Grand Prix,22,2021,SOFT,SAI,1.0,82.992,Qualifying,24.515789473684208,28.08421052631579,58.42105263157894,0.0,5.0,3.0,1.0,4.0,19.0,5.554,55
174,Abu Dhabi Grand Prix,22,2021,SOFT,STR,3.0,84.061,Qualifying,23.66,25.82,64.76,0.0,13.0,13.0,3.0,1.0,5.0,5.554,55
175,Abu Dhabi Grand Prix,22,2021,SOFT,TSU,3.0,83.011,Qualifying,23.66,25.8,64.66,0.0,8.0,4.0,3.0,4.0,5.0,5.554,55
176,Abu Dhabi Grand Prix,22,2021,SOFT,VER,1.0,82.109,Qualifying,24.546153846153853,28.269230769230766,57.9076923076923,0.0,1.0,1.0,1.0,4.0,13.0,5.554,55
177,Abu Dhabi Grand Prix,22,2021,SOFT,VER,4.0,82.109,Qualifying,23.66,25.82,64.76,0.0,1.0,1.0,4.0,4.0,5.0,5.554,55
178,Australian Grand Prix,1,2018,SOFT,ALO,2.0,83.597,Qualifying,24.153125000000003,35.875,27.009375,0.0,10.0,5.0,2.0,1.0,32.0,5.303,58
179,Australian Grand Prix,1,2018,SOFT,HAM,2.0,81.164,Qualifying,24.117948717948725,36.27948717948718,28.220512820512823,0.0,1.0,2.0,2.0,1.0,39.0,5.303,58
180,Australian Grand Prix,1,2018,SOFT,HAR,2.0,84.532,Qualifying,23.90952380952381,37.5,35.357142857142854,0.0,16.0,15.0,2.0,1.0,21.0,5.303,58
181,Australian Grand Prix,1,2018,SOFT,HAR,3.0,84.532,Qualifying,23.7,36.85,33.9,0.0,16.0,15.0,3.0,1.0,2.0,5.303,58
182,Australian Grand Prix,1,2018,SOFT,HUL,2.0,83.532,Qualifying,24.155882352941177,35.97941176470588,27.258823529411764,0.0,7.0,7.0,2.0,1.0,34.0,5.303,58
183,Australian Grand Prix,1,2018,SOFT,LEC,2.0,84.636,Qualifying,24.11428571428571,37.714285714285715,32.54285714285714,0.0,18.0,13.0,2.0,1.0,7.0,5.303,58
184,Australian Grand Prix,1,2018,SOFT,OCO,2.0,84.503,Qualifying,24.125714285714288,35.99142857142858,27.50571428571429,0.0,14.0,12.0,2.0,1.0,35.0,5.303,58
185,Australian Grand Prix,1,2018,SOFT,PER,2.0,84.005,Qualifying,24.141176470588242,35.970588235294116,27.28529411764706,0.0,12.0,11.0,2.0,1.0,34.0,5.303,58
186,Australian Grand Prix,1,2018,SOFT,RAI,2.0,81.828,Qualifying,24.115,36.3375,28.3975,0.0,2.0,3.0,2.0,1.0,40.0,5.303,58
187,Australian Grand Prix,1,2018,SOFT,RIC,2.0,82.152,Qualifying,24.15625,35.94375,26.978125,0.0,8.0,4.0,2.0,1.0,32.0,5.303,58
188,Australian Grand Prix,1,2018,SOFT,SAI,2.0,83.061,Qualifying,24.122222222222227,36.027777777777786,27.694444444444446,0.0,9.0,10.0,2.0,1.0,36.0,5.303,58
189,Australian Grand Prix,1,2018,SOFT,STR,2.0,84.23,Qualifying,24.625,38.3,27.325,0.0,13.0,14.0,2.0,1.0,4.0,5.303,58
190,Australian Grand Prix,1,2018,SOFT,VER,2.0,81.879,Qualifying,24.118918918918926,36.08378378378378,27.905405405405407,0.0,4.0,6.0,2.0,1.0,37.0,5.303,58
191,Australian Grand Prix,1,2018,SOFT,VET,2.0,81.838,Qualifying,24.153125,35.95,26.971874999999997,0.0,3.0,1.0,2.0,2.0,32.0,5.303,58
192,Australian Grand Prix,1,2018,SUPERSOFT,BOT,2.0,82.089,Qualifying,24.15454545454546,35.94242424242424,27.072727272727274,0.0,15.0,8.0,2.0,1.0,33.0,5.303,58
193,Australian Grand Prix,1,2018,SUPERSOFT,ERI,1.0,84.556,Qualifying,23.68,36.60000000000001,36.48,0.0,17.0,19.0,1.0,3.0,5.0,5.303,58
194,Australian Grand Prix,1,2018,SUPERSOFT,LEC,1.0,84.636,Qualifying,23.900000000000002,37.41052631578947,35.43684210526316,0.0,18.0,13.0,1.0,3.0,19.0,5.303,58
195,Australian Grand Prix,1,2018,SUPERSOFT,RIC,1.0,82.152,Qualifying,23.94,37.46,34.988,0.0,8.0,4.0,1.0,6.0,25.0,5.303,58
196,Australian Grand Prix,1,2018,SUPERSOFT,SIR,1.0,84.922,Qualifying,23.766666666666666,36.63333333333333,36.36666666666667,0.0,19.0,20.0,1.0,3.0,3.0,5.303,58
197,Australian Grand Prix,1,2018,SUPERSOFT,STR,1.0,84.23,Qualifying,23.920833333333334,37.458333333333336,35.23333333333334,0.0,13.0,14.0,1.0,3.0,24.0,5.303,58
198,Australian Grand Prix,1,2018,SUPERSOFT,VAN,2.0,83.853,Qualifying,24.15454545454546,35.94242424242424,27.072727272727274,0.0,11.0,9.0,2.0,1.0,33.0,5.303,58
199,Australian Grand Prix,1,2018,SUPERSOFT,VER,1.0,81.879,Qualifying,23.935000000000002,37.455,35.334999999999994,0.0,4.0,6.0,1.0,6.0,20.0,5.303,58
200,Australian Grand Prix,1,2018,ULTRASOFT,ALO,1.0,83.597,Qualifying,23.932000000000002,37.455999999999996,35.016,0.0,10.0,5.0,1.0,3.0,25.0,5.303,58
201,Australian Grand Prix,1,2018,ULTRASOFT,BOT,1.0,82.089,Qualifying,23.920833333333334,37.458333333333336,35.23333333333334,0.0,15.0,8.0,1.0,6.0,24.0,5.303,58
202,Australian Grand Prix,1,2018,ULTRASOFT,GAS,1.0,85.295,Qualifying,23.815384615384612,37.01538461538461,35.85384615384616,0.0,20.0,18.0,1.0,3.0,13.0,5.303,58
203,Australian Grand Prix,1,2018,ULTRASOFT,GRO,1.0,83.339,Qualifying,23.943478260869572,37.46521739130435,35.243478260869566,0.0,6.0,16.0,1.0,6.0,23.0,5.303,58
204,Australian Grand Prix,1,2018,ULTRASOFT,HAM,1.0,81.164,Qualifying,23.91764705882353,37.34705882352941,35.36470588235294,0.0,1.0,2.0,1.0,7.0,17.0,5.303,58
205,Australian Grand Prix,1,2018,ULTRASOFT,HAR,3.0,84.532,Qualifying,24.15757575757576,36.0,27.069696969696967,0.0,16.0,15.0,3.0,5.0,33.0,5.303,58
206,Australian Grand Prix,1,2018,ULTRASOFT,HUL,1.0,83.532,Qualifying,23.943478260869572,37.46521739130435,35.243478260869566,0.0,7.0,7.0,1.0,6.0,23.0,5.303,58
207,Australian Grand Prix,1,2018,ULTRASOFT,LEC,3.0,84.636,Qualifying,24.11290322580646,35.75806451612904,27.025806451612905,0.0,18.0,13.0,3.0,1.0,31.0,5.303,58
208,Australian Grand Prix,1,2018,ULTRASOFT,MAG,1.0,83.187,Qualifying,23.961904761904766,37.46666666666667,35.266666666666666,0.0,5.0,17.0,1.0,6.0,21.0,5.303,58
209,Australian Grand Prix,1,2018,ULTRASOFT,OCO,1.0,84.503,Qualifying,23.922727272727276,37.481818181818184,35.304545454545455,0.0,14.0,12.0,1.0,3.0,22.0,5.303,58
210,Australian Grand Prix,1,2018,ULTRASOFT,PER,1.0,84.005,Qualifying,23.934782608695656,37.48695652173913,35.2695652173913,0.0,12.0,11.0,1.0,3.0,23.0,5.303,58
211,Australian Grand Prix,1,2018,ULTRASOFT,RAI,1.0,81.828,Qualifying,23.929411764705883,37.25882352941177,35.42352941176471,0.0,2.0,3.0,1.0,6.0,17.0,5.303,58
212,Australian Grand Prix,1,2018,ULTRASOFT,SAI,1.0,83.061,Qualifying,23.94761904761905,37.480952380952374,35.290476190476184,0.0,9.0,10.0,1.0,6.0,21.0,5.303,58
213,Australian Grand Prix,1,2018,ULTRASOFT,STR,3.0,84.23,Qualifying,24.072413793103458,35.58275862068966,27.099999999999998,0.0,13.0,14.0,3.0,1.0,29.0,5.303,58
214,Australian Grand Prix,1,2018,ULTRASOFT,VAN,1.0,83.853,Qualifying,23.925,37.45,35.19166666666667,0.0,11.0,9.0,1.0,3.0,24.0,5.303,58
215,Australian Grand Prix,1,2018,ULTRASOFT,VET,1.0,81.838,Qualifying,23.945833333333336,37.458333333333336,35.1875,0.0,3.0,1.0,1.0,6.0,24.0,5.303,58
216,Australian Grand Prix,1,2018,ULTRASOFT,VET,2.0,81.838,Qualifying,24.1,37.8,30.9,0.0,3.0,1.0,2.0,5.0,1.0,5.303,58
217,Australian Grand Prix,1,2019,HARD,HUL,2.0,82.54,Qualifying,23.281818181818178,39.54772727272727,71.01590909090909,0.0,11.0,7.0,2.0,1.0,44.0,5.303,58
218,Australian Grand Prix,1,2019,HARD,KUB,1.0,86.067,Qualifying,23.6,43.3,70.1,0.0,20.0,17.0,1.0,1.0,1.0,5.303,58
219,Australian Grand Prix,1,2019,HARD,KVY,2.0,82.511,Qualifying,23.251612903225805,38.80322580645161,71.24838709677417,0.0,15.0,10.0,2.0,2.0,31.0,5.303,58
220,Australian Grand Prix,1,2019,HARD,LEC,2.0,81.442,Qualifying,23.256666666666664,38.66666666666666,71.23333333333332,0.0,5.0,5.0,2.0,1.0,30.0,5.303,58
221,Australian Grand Prix,1,2019,HARD,NOR,2.0,82.304,Qualifying,23.26904761904762,39.423809523809524,71.06666666666666,0.0,8.0,12.0,2.0,1.0,42.0,5.303,58
222,Australian Grand Prix,1,2019,HARD,PER,2.0,82.532,Qualifying,23.277272727272724,39.522727272727266,71.01136363636364,0.0,10.0,13.0,2.0,1.0,44.0,5.303,58
223,Australian Grand Prix,1,2019,HARD,RIC,2.0,82.57,Qualifying,23.392857142857142,41.7392857142857,70.4,0.0,12.0,19.0,2.0,1.0,28.0,5.303,58
224,Australian Grand Prix,1,2019,HARD,RUS,3.0,84.36,Qualifying,23.37857142857143,37.84285714285715,70.95,0.0,19.0,16.0,3.0,1.0,14.0,5.303,58
225,Australian Grand Prix,1,2019,HARD,STR,2.0,83.017,Qualifying,23.25666666666666,38.74333333333333,71.24999999999999,0.0,16.0,9.0,2.0,1.0,30.0,5.303,58
226,Australian Grand Prix,1,2019,MEDIUM,ALB,2.0,82.636,Qualifying,23.27906976744186,39.46279069767441,71.01162790697673,0.0,13.0,14.0,2.0,1.0,43.0,5.303,58
227,Australian Grand Prix,1,2019,MEDIUM,BOT,2.0,80.598,Qualifying,23.245714285714286,39.028571428571425,71.21142857142856,0.0,2.0,1.0,2.0,1.0,35.0,5.303,58
228,Australian Grand Prix,1,2019,MEDIUM,GAS,1.0,83.02,Qualifying,23.332432432432434,41.43243243243243,70.68378378378378,0.0,17.0,11.0,1.0,1.0,37.0,5.303,58
229,Australian Grand Prix,1,2019,MEDIUM,GIO,1.0,82.431,Qualifying,23.41481481481481,41.92222222222222,70.33333333333333,0.0,14.0,15.0,1.0,1.0,27.0,5.303,58
230,Australian Grand Prix,1,2019,MEDIUM,GRO,2.0,81.826,Qualifying,23.300000000000008,41.07857142857143,70.6,0.0,6.0,18.0,2.0,1.0,14.0,5.303,58
231,Australian Grand Prix,1,2019,MEDIUM,HAM,2.0,80.486,Qualifying,23.27906976744186,39.45348837209302,71.02093023255813,0.0,1.0,2.0,2.0,1.0,43.0,5.303,58
232,Australian Grand Prix,1,2019,MEDIUM,KUB,2.0,86.067,Qualifying,23.3962962962963,41.718518518518515,70.37037037037038,0.0,20.0,17.0,2.0,1.0,27.0,5.303,58
233,Australian Grand Prix,1,2019,MEDIUM,KVY,1.0,82.511,Qualifying,23.430769230769233,42.0076923076923,70.29230769230769,0.0,15.0,10.0,1.0,1.0,26.0,5.303,58
234,Australian Grand Prix,1,2019,MEDIUM,MAG,2.0,82.099,Qualifying,23.286363636363635,39.44772727272727,70.99772727272726,0.0,7.0,6.0,2.0,1.0,44.0,5.303,58
235,Australian Grand Prix,1,2019,MEDIUM,RAI,2.0,82.314,Qualifying,23.28444444444444,39.599999999999994,70.98666666666666,0.0,9.0,8.0,2.0,1.0,45.0,5.303,58
236,Australian Grand Prix,1,2019,MEDIUM,RUS,1.0,84.36,Qualifying,23.43076923076923,41.97692307692307,70.26538461538462,0.0,19.0,16.0,1.0,1.0,26.0,5.303,58
237,Australian Grand Prix,1,2019,MEDIUM,STR,1.0,83.017,Qualifying,23.41851851851852,41.95555555555555,70.32592592592593,0.0,16.0,9.0,1.0,1.0,27.0,5.303,58
238,Australian Grand Prix,1,2019,MEDIUM,VER,2.0,81.32,Qualifying,23.251515151515154,38.875757575757575,71.18484848484849,0.0,4.0,3.0,2.0,1.0,33.0,5.303,58
239,Australian Grand Prix,1,2019,MEDIUM,VET,2.0,81.19,Qualifying,23.286363636363635,39.47727272727272,70.99318181818181,0.0,3.0,4.0,2.0,1.0,44.0,5.303,58
240,Australian Grand Prix,1,2019,SOFT,ALB,1.0,82.636,Qualifying,23.5,42.607142857142854,70.10714285714285,0.0,13.0,14.0,1.0,1.0,14.0,5.303,58
241,Australian Grand Prix,1,2019,SOFT,BOT,1.0,80.598,Qualifying,23.465217391304346,42.17391304347826,70.19565217391305,0.0,2.0,1.0,1.0,4.0,23.0,5.303,58
242,Australian Grand Prix,1,2019,SOFT,GAS,2.0,83.02,Qualifying,23.330000000000002,38.114999999999995,71.095,0.0,17.0,11.0,2.0,1.0,20.0,5.303,58
243,Australian Grand Prix,1,2019,SOFT,GIO,2.0,82.431,Qualifying,23.266666666666662,38.68333333333332,71.19333333333333,0.0,14.0,15.0,2.0,1.0,30.0,5.303,58
244,Australian Grand Prix,1,2019,SOFT,GRO,1.0,81.826,Qualifying,23.506666666666664,42.54,70.11333333333332,0.0,6.0,18.0,1.0,4.0,15.0,5.303,58
245,Australian Grand Prix,1,2019,SOFT,HAM,1.0,80.486,Qualifying,23.506666666666664,42.56666666666667,70.10666666666665,0.0,1.0,2.0,1.0,4.0,15.0,5.303,58
246,Australian Grand Prix,1,2019,SOFT,HUL,1.0,82.54,Qualifying,23.515384615384615,42.715384615384615,70.0923076923077,0.0,11.0,7.0,1.0,1.0,13.0,5.303,58
247,Australian Grand Prix,1,2019,SOFT,KUB,3.0,86.067,Qualifying,23.18125,39.19375,71.5,0.0,20.0,17.0,3.0,1.0,16.0,5.303,58
248,Australian Grand Prix,1,2019,SOFT,KUB,4.0,86.067,Qualifying,23.4,37.70000000000001,70.87272727272729,0.0,20.0,17.0,4.0,3.0,11.0,5.303,58
249,Australian Grand Prix,1,2019,SOFT,LEC,1.0,81.442,Qualifying,23.42142857142857,41.91428571428571,70.31428571428572,0.0,5.0,5.0,1.0,4.0,28.0,5.303,58
250,Australian Grand Prix,1,2019,SOFT,MAG,1.0,82.099,Qualifying,23.507142857142856,42.607142857142854,70.10714285714285,0.0,7.0,6.0,1.0,4.0,14.0,5.303,58
251,Australian Grand Prix,1,2019,SOFT,NOR,1.0,82.304,Qualifying,23.499999999999996,42.526666666666664,70.10666666666665,0.0,8.0,12.0,1.0,4.0,15.0,5.303,58
252,Australian Grand Prix,1,2019,SOFT,PER,1.0,82.532,Qualifying,23.515384615384615,42.69230769230769,70.06153846153846,0.0,10.0,13.0,1.0,4.0,13.0,5.303,58
253,Australian Grand Prix,1,2019,SOFT,RAI,1.0,82.314,Qualifying,23.53333333333333,42.75,70.05833333333334,0.0,9.0,8.0,1.0,4.0,12.0,5.303,58
254,Australian Grand Prix,1,2019,SOFT,RIC,1.0,82.57,Qualifying,23.6,43.3,70.1,0.0,12.0,19.0,1.0,1.0,1.0,5.303,58
255,Australian Grand Prix,1,2019,SOFT,RUS,2.0,84.36,Qualifying,23.15,39.6125,71.44999999999999,0.0,19.0,16.0,2.0,1.0,16.0,5.303,58
256,Australian Grand Prix,1,2019,SOFT,SAI,1.0,83.084,Qualifying,23.533333333333335,43.03333333333333,70.03333333333333,0.0,18.0,20.0,1.0,1.0,9.0,5.303,58
257,Australian Grand Prix,1,2019,SOFT,VER,1.0,81.32,Qualifying,23.451999999999998,42.08,70.22800000000001,0.0,4.0,3.0,1.0,4.0,25.0,5.303,58
258,Australian Grand Prix,1,2019,SOFT,VET,1.0,81.19,Qualifying,23.514285714285712,42.614285714285714,70.09285714285713,0.0,3.0,4.0,1.0,4.0,14.0,5.303,58
259,Australian Grand Prix,3,2022,HARD,ALB,1.0,80.135,Qualifying,26.938596491228065,36.150877192982456,42.3859649122807,0.0,20.0,10.0,1.0,1.0,57.0,5.303,58
260,Australian Grand Prix,3,2022,HARD,ALO,1.0,78.815,Qualifying,26.84358974358974,36.6923076923077,43.05128205128205,0.0,10.0,17.0,1.0,1.0,39.0,5.303,58
261,Australian Grand Prix,3,2022,HARD,BOT,2.0,79.251,Qualifying,27.127777777777776,35.51944444444445,41.52777777777778,0.0,12.0,8.0,2.0,,36.0,5.303,58
262,Australian Grand Prix,3,2022,HARD,GAS,2.0,79.226,Qualifying,27.124324324324323,35.54864864864865,41.567567567567565,0.0,11.0,9.0,2.0,,37.0,5.303,58
263,Australian Grand Prix,3,2022,HARD,HAM,2.0,78.825,Qualifying,27.12777777777778,35.53333333333334,41.47222222222222,0.0,5.0,4.0,2.0,1.0,36.0,5.303,58
264,Australian Grand Prix,3,2022,HARD,LAT,2.0,81.372,Qualifying,26.9,36.9,43.5,0.0,18.0,16.0,2.0,2.0,10.0,5.303,58
265,Australian Grand Prix,3,2022,HARD,LAT,3.0,81.372,Qualifying,27.129411764705882,35.53529411764706,41.470588235294116,0.0,18.0,16.0,3.0,1.0,34.0,5.303,58
266,Australian Grand Prix,3,2022,HARD,LEC,2.0,77.868,Qualifying,27.12222222222222,35.550000000000004,41.47222222222222,0.0,1.0,1.0,2.0,1.0,36.0,5.303,58
267,Australian Grand Prix,3,2022,HARD,MAG,1.0,80.254,Qualifying,26.84358974358974,36.6923076923077,43.05128205128205,0.0,16.0,14.0,1.0,1.0,39.0,5.303,58
268,Australian Grand Prix,3,2022,HARD,MSC,2.0,80.104,Qualifying,27.07674418604651,35.80697674418605,41.86046511627907,0.0,15.0,13.0,2.0,1.0,43.0,5.303,58
269,Australian Grand Prix,3,2022,HARD,NOR,2.0,78.703,Qualifying,27.115789473684206,35.5921052631579,41.578947368421055,0.0,4.0,5.0,2.0,1.0,38.0,5.303,58
270,Australian Grand Prix,3,2022,HARD,OCO,2.0,79.061,Qualifying,27.087804878048782,35.66097560975609,41.80487804878049,0.0,8.0,7.0,2.0,1.0,41.0,5.303,58
271,Australian Grand Prix,3,2022,HARD,PER,2.0,78.24,Qualifying,27.113157894736847,35.597368421052636,41.63157894736842,0.0,3.0,2.0,2.0,1.0,38.0,5.303,58
272,Australian Grand Prix,3,2022,HARD,RIC,2.0,79.032,Qualifying,27.12432432432432,35.55675675675676,41.54054054054054,0.0,7.0,6.0,2.0,1.0,37.0,5.303,58
273,Australian Grand Prix,3,2022,HARD,RUS,2.0,78.933,Qualifying,27.12857142857143,35.508571428571436,41.457142857142856,0.0,6.0,3.0,2.0,1.0,35.0,5.303,58
274,Australian Grand Prix,3,2022,HARD,SAI,1.0,78.469,Qualifying,26.6,39.3,44.0,0.0,9.0,20.0,1.0,1.0,1.0,5.303,58
275,Australian Grand Prix,3,2022,HARD,STR,1.0,106.833,Qualifying,26.566666666666666,38.800000000000004,43.333333333333336,0.0,19.0,12.0,1.0,2.0,3.0,5.303,58
276,Australian Grand Prix,3,2022,HARD,STR,3.0,106.833,Qualifying,26.678947368421053,36.752631578947366,43.78947368421053,0.0,19.0,12.0,3.0,1.0,19.0,5.303,58
277,Australian Grand Prix,3,2022,HARD,STR,4.0,106.833,Qualifying,27.12857142857143,35.497142857142855,41.457142857142856,0.0,19.0,12.0,4.0,5.0,35.0,5.303,58
278,Australian Grand Prix,3,2022,HARD,TSU,2.0,79.424,Qualifying,27.08717948717949,35.68205128205128,41.717948717948715,0.0,13.0,15.0,2.0,1.0,39.0,5.303,58
279,Australian Grand Prix,3,2022,HARD,VER,2.0,78.154,Qualifying,27.029999999999994,36.335,42.45,0.0,2.0,18.0,2.0,1.0,20.0,5.303,58
280,Australian Grand Prix,3,2022,HARD,VET,1.0,81.149,Qualifying,26.64090909090909,37.06818181818181,43.77272727272727,0.0,17.0,19.0,1.0,2.0,22.0,5.303,58
281,Australian Grand Prix,3,2022,HARD,ZHO,2.0,79.91,Qualifying,27.124324324324323,35.54864864864865,41.54054054054054,0.0,14.0,11.0,2.0,1.0,37.0,5.303,58
282,Australian Grand Prix,3,2022,MEDIUM,ALO,2.0,78.815,Qualifying,27.1,35.15714285714286,41.0,0.0,10.0,17.0,2.0,1.0,14.0,5.303,58
283,Australian Grand Prix,3,2022,MEDIUM,ALO,3.0,78.815,Qualifying,27.299999999999997,34.125,41.0,0.0,10.0,17.0,3.0,,4.0,5.303,58
